title,location,estimation,viewCount,reviewCount,foodType,price,runTime,geo_1,geo_2,geo_3,geo,위도,경도
팩토리엠,서울시 마포구 공덕동 476,3.8,5060.0,9.0,칵테일 / 와인,2만원-3만원,월: 17:00 - 01:00 화-토: 11:00 - 01:00 일: 11:00 - 22:00,서울특별시,마포구,공덕동,서울특별시 마포구 공덕동,37.548092,126.954994
"카츠오모이
                                    (홍대점)",서울시 마포구 서교동 325-7,3.8,2386.0,9.0,까스 요리,만원-2만원,,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
모모키친,서울시 마포구 연남동 260-31,3.8,3457.0,7.0,이자카야 / 오뎅 / 꼬치,2만원-3만원,일-목: 17:00 - 02:00 금-토: 17:00 - 03:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
맛있는집,서울시 마포구 망원동 411-28,3.8,11230.0,12.0,기타 한식,만원 미만,10:00 - 22:00,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
쏘슐랭,서울시 마포구 연남동 387-18 상가 1F,3.8,3136.0,9.0,일반 주점,만원-2만원,,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
옥면가,서울시 마포구 염리동 159-5 1F,3.8,5102.0,7.0,국수 / 면 요리,만원 미만,,서울특별시,마포구,염리동,서울특별시 마포구 염리동,37.549096,126.947307
Fresh,서울시 마포구 동교동 200-8,3.8,1761.0,7.0,기타 한식,만원 미만,,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
당가원,서울시 마포구 성산동 200-38,3.8,10936.0,18.0,정통 중식 / 일반 중식,만원 미만,11:00 - 21:30,서울특별시,마포구,성산동,서울특별시 마포구 성산동,37.563317,126.91087
백화연남,서울시 마포구 연남동 227-24,3.8,1829.0,6.0,돈부리 / 일본 카레 / 벤토,만원-2만원,11:30 - 21:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
김보람 초콜릿,서울시 마포구 연남동 383-93,3.8,3406.0,8.0,카페 / 디저트,만원 미만,14:00 - 21:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
아망디네,서울시 마포구 연남동 387-39,3.8,2681.0,8.0,카페 / 디저트,만원 미만,11:30 - 21:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
"뺑스톡
                                    (공덕점)",서울시 마포구 공덕동 385-65 201동 113호,3.8,893.0,6.0,베이커리,만원 미만,,서울특별시,마포구,공덕동,서울특별시 마포구 공덕동,37.548092,126.954994
해피베어데이,서울시 마포구 서교동 395-141,3.8,4303.0,7.0,카페 / 디저트,만원 미만,,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
럭키인디아,서울시 마포구 서교동 391-18 와와빌딩 B1,3.7,100145.0,84.0,인도 음식,만원-2만원,11:30 - 23:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
스시히카리,서울시 마포구 서교동 490 1F,3.7,93520.0,40.0,회 / 스시,4만원 이상,17:00 - 22:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
르쁘띠푸,서울시 마포구 상수동 86-37,3.7,75198.0,207.0,카페 / 디저트,만원 미만,월-목: 11:30 - 23:00 금-토: 11:30 - 24:00 일: 11:30 - 22:00,서울특별시,마포구,상수동,서울특별시 마포구 상수동,37.547431,126.922946
Al Choc,서울시 마포구 연남동 257-8,3.7,83625.0,49.0,이탈리안,2만원-3만원,월-목: 17:30 - 22:00 금-일: 12:00 - 22:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
"감칠
                                    (본점)",서울시 마포구 연남동 385-3 2F,3.7,112429.0,138.0,퓨전 양식,만원-2만원,월-금: 17:00 - 24:00 토: 12:00 - 24:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
모파상,서울시 마포구 동교동 153-5,3.7,25264.0,90.0,카페 / 디저트,만원 미만,월-토: 11:00 - 23:00 일: 11:00 - 22:00,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
광합성카페,서울시 마포구 망원동 57-36,3.7,56409.0,87.0,카페 / 디저트,만원 미만,월-토: 11:00 - 22:00 일: 11:00 - 20:00,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
"소년식당
                                    (홍대본점)",서울시 마포구 서교동 333-11,3.7,143850.0,120.0,정통 일식 / 일반 일식,만원-2만원,12:00 - 21:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
오비야,서울시 마포구 서교동 346-16,3.7,65904.0,102.0,라멘 / 소바 / 우동,만원-2만원,11:30 - 20:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
시간의공기,서울시 마포구 합정동 354-3 1F,3.7,53869.0,91.0,카페 / 디저트,만원 미만,13:00 - 23:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
"훌리오
                                    (홍대점)",서울시 마포구 서교동 411-18,3.7,92582.0,151.0,남미 음식,만원 미만,11:40 - 23:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
실론살롱,서울시 마포구 연남동 227-15,3.7,45003.0,95.0,카페 / 디저트,만원 미만,13:00 - 22:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
서울동,서울시 마포구 서교동 397-5,3.7,69188.0,98.0,정통 일식 / 일반 일식,2만원-3만원,11:30 - 22:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
경주식당,서울시 마포구 상수동 314-10,3.7,89699.0,85.0,한정식 / 백반 / 정통 한식,만원-2만원,11:30 - 23:00,서울특별시,마포구,상수동,서울특별시 마포구 상수동,37.547431,126.922946
팔로피자,서울시 마포구 서교동 394-65,3.7,16708.0,46.0,이탈리안,만원-2만원,월-토: 11:30 - 22:30 일: 11:30 - 22:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
육지,서울시 마포구 서교동 396-45,3.7,10807.0,70.0,고기 요리,만원-2만원,월-금: 16:00 - 24:00 토-일: 12:00 - 24:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
"골든치즈타르트
                                    (합정점)",서울시 마포구 합정동 376-40,3.7,62548.0,72.0,카페 / 디저트,만원 미만,10:00 - 21:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
이몸이만든빵,서울시 마포구 합정동 472 마포한강푸르지오 1차 상가 LF B108-2호,3.7,20245.0,36.0,베이커리,만원 미만,11:00 - 20:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
라헨느,서울시 마포구 연남동 384-11 2F,3.7,33858.0,27.0,카페 / 디저트,만원 미만,12:00 - 22:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
"요멘야고에몬
                                    (홍대점)",서울시 마포구 동교동 190-1 AK플라자 홍대점 5F,3.7,45017.0,40.0,퓨전 일식,만원-2만원,11:00 - 22:00,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
"옥타
                                    (본점)",서울시 마포구 연남동 257-16,3.7,122525.0,61.0,이자카야 / 오뎅 / 꼬치,2만원-3만원,18:00 - 02:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
펠른 에스프레소바,서울시 마포구 연남동 504-50 A동 1F,3.7,12074.0,20.0,카페 / 디저트,만원 미만,11:00 - 20:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
어메이징농카이,서울시 마포구 서교동 351-13 1F,3.7,30193.0,48.0,태국 음식,만원-2만원,11:00 - 22:30,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
미스터리브루잉컴퍼니,서울시 마포구 염리동 168-9,3.7,23502.0,40.0,치킨 / 호프 / 펍,만원 미만,11:30 - 24:00,서울특별시,마포구,염리동,서울특별시 마포구 염리동,37.549096,126.947307
마포리1987,서울시 마포구 대흥동 403,3.7,42102.0,41.0,퓨전 양식,만원-2만원,11:30 - 23:00,서울특별시,마포구,대흥동,서울특별시 마포구 대흥동,37.549807,126.943177
듀윗,서울시 마포구 연남동 260-14 2F,3.7,15504.0,26.0,카페 / 디저트,만원 미만,12:00 - 23:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
신미경홍대닭갈비,서울시 마포구 서교동 364-22 1F,3.7,62893.0,72.0,닭 / 오리 요리,만원-2만원,11:00 - 23:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
빵나무,서울시 마포구 동교동 201-48,3.7,62170.0,56.0,베이커리,만원 미만,11:00 - 22:30,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
566라멘,서울시 마포구 연남동 566-1,3.7,22167.0,34.0,라멘 / 소바 / 우동,만원 미만,11:30 - 21:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
"SAAP
                                    (연남점)",서울시 마포구 연남동 228-8,3.7,10089.0,23.0,태국 음식,만원-2만원,,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
쿡앤북,서울시 마포구 합정동 361-26,3.7,28151.0,30.0,카페 / 디저트,만원 미만,12:00 - 20:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
동차밥,서울시 마포구 연남동 390-78 3F,3.7,50022.0,48.0,정통 일식 / 일반 일식,만원-2만원,11:30 - 20:30,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
"커피그래피티
                                    (연남점)",서울시 마포구 연남동 224-23,3.7,7285.0,16.0,카페 / 디저트,만원 미만,12:00 - 21:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
카타코토,서울시 마포구 서교동 463-22,3.7,40957.0,38.0,돈부리 / 일본 카레 / 벤토,만원 미만,월-금: 08:00 - 20:00 토: 11:30 - 19:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
서교동언니네,서울시 마포구 서교동 486,3.7,27740.0,30.0,카페 / 디저트,만원 미만,13:00 - 21:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
프라하펍,서울시 마포구 상수동 144-1,3.7,11167.0,17.0,치킨 / 호프 / 펍,만원-2만원,월-목: 15:00 - 23:30 금: 15:00 - 01:00 토: 12:00 - 01:30 일: 12:00 - 23:00,서울특별시,마포구,상수동,서울특별시 마포구 상수동,37.547431,126.922946
훌라훌라,서울시 마포구 망원동 394-63 1F,3.7,44464.0,29.0,퓨전 양식,만원-2만원,11:00 - 22:00,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
"또보겠지떡볶이집
                                    (붕붕허니비점)",서울시 마포구 동교동 153-3,3.7,7836.0,35.0,기타 한식,만원 미만,11:30 - 22:00,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
이노시시,서울시 마포구 연남동 226-16,3.7,47724.0,26.0,이자카야 / 오뎅 / 꼬치,4만원 이상,18:00 - 24:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
동남방앗간,서울시 마포구 연남동 228-59,3.7,30255.0,33.0,칵테일 / 와인,2만원-3만원,18:00 - 05:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
"차만다
                                    (연남점)",서울시 마포구 연남동 228-57 2F,3.7,1821.0,15.0,세계음식 기타,만원-2만원,월-금: 11:30 - 21:30 토-일: 12:00 - 21:30,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
샌프란시스코베이글,서울시 마포구 연남동 385-1 1F,3.7,40286.0,38.0,카페 / 디저트,만원 미만,11:00 - 21:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
"들풀
                                    (서교점)",서울시 마포구 서교동 351-16,3.7,56409.0,21.0,한정식 / 백반 / 정통 한식,만원-2만원,11:30 - 21:30,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
스미비부타동,서울시 마포구 상수동 92-6 2호,3.7,26120.0,39.0,돈부리 / 일본 카레 / 벤토,만원 미만,11:30 - 21:00,서울특별시,마포구,상수동,서울특별시 마포구 상수동,37.547431,126.922946
"바스버거
                                    (상암DMC점)",서울시 마포구 상암동 1595-1 드림타워 2F,3.7,31513.0,44.0,브런치 / 버거 / 샌드위치,만원-2만원,월-금: 11:00 - 22:15 토-일: 11:00 - 21:30,서울특별시,마포구,상암동,서울특별시 마포구 상암동,37.570748,126.87984
비스트로큐슈,서울시 마포구 창전동 5-81,3.7,30748.0,26.0,돈부리 / 일본 카레 / 벤토,만원 미만,11:00 - 20:30,서울특별시,마포구,창전동,서울특별시 마포구 창전동,37.550966,126.929835
요수정,서울시 마포구 대흥동 248-9,3.7,10969.0,34.0,닭 / 오리 요리,만원-2만원,월: 18:00 - 22:00 화-토: 11:50 - 22:00,서울특별시,마포구,대흥동,서울특별시 마포구 대흥동,37.549807,126.943177
On My Way,서울시 마포구 마포동 388-5,3.7,29475.0,21.0,스테이크 / 바베큐,3만원-4만원,12:00 - 23:00,서울특별시,마포구,마포동,서울특별시 마포구 마포동,37.537003,126.945323
디퍼,서울시 마포구 동교동 188-2 2F,3.7,10739.0,16.0,치킨 / 호프 / 펍,만원 미만,일-목: 14:00 - 02:00 금-토: 16:00 - 03:00,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
미라보양과자점,서울시 마포구 연남동 245-67 1F,3.7,16694.0,14.0,카페 / 디저트,만원 미만,12:00 - 20:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
김씨육면,서울시 마포구 서교동 396-49 1F,3.7,18566.0,19.0,국수 / 면 요리,만원 미만,월-토: 11:30 - 21:00 일: 11:30 - 18:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
제비다방,서울시 마포구 상수동 330-12,3.7,25460.0,39.0,카페 / 디저트,만원 미만,10:00 - 02:00,서울특별시,마포구,상수동,서울특별시 마포구 상수동,37.547431,126.922946
따씽,서울시 마포구 연남동 228-2,3.7,414.0,8.0,정통 중식 / 일반 중식,만원-2만원,,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
솔솥,서울시 마포구 연남동 390-42 B1 2-3호,3.7,23291.0,22.0,한정식 / 백반 / 정통 한식,만원-2만원,11:30 - 21:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
"타이거슈가
                                    (홍대본점)",서울시 마포구 서교동 346-43,3.7,11146.0,37.0,카페 / 디저트,만원 미만,11:00 - 23:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
하스,서울시 마포구 동교동 148-4,3.7,11351.0,18.0,이자카야 / 오뎅 / 꼬치,만원-2만원,월-금: 17:00 - 01:00 토-일: 12:00 - 01:00,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
멘텐도,서울시 마포구 합정동 391-5,3.7,8884.0,19.0,정통 일식 / 일반 일식,만원 미만,11:30 - 21:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
송가,서울시 마포구 연남동 226-16,3.7,30302.0,20.0,정통 중식 / 일반 중식,만원-2만원,일-금: 17:00 - 23:30 토: 17:00 - 22:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
츠키젠,서울시 마포구 합정동 355-15 1F,3.7,8571.0,20.0,까스 요리,만원-2만원,11:30 - 21:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
히츠지야,서울시 마포구 서교동 395-36 1F,3.7,49815.0,17.0,기타 일식,2만원-3만원,월-목: 12:00 - 24:00 금: 12:00 - 02:00 토: 17:00 - 02:00 일: 17:00 - 24:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
바삭마차,서울시 마포구 망원동 412-52,3.7,22461.0,30.0,기타 한식,만원 미만,11:00 - 20:00,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
교동집,서울시 마포구 동교동 153-8,3.7,28495.0,26.0,해산물 요리,만원 미만,12:00 - 00:30,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
HONEST PANCAKES,서울시 마포구 연남동 390-64 1F,3.7,15174.0,22.0,카페 / 디저트,만원 미만,12:00 - 22:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
명성관,서울시 마포구 상수동 336-15,3.7,13611.0,20.0,기타 중식,만원-2만원,일-목: 18:00 - 02:00 금-토: 18:00 - 04:00,서울특별시,마포구,상수동,서울특별시 마포구 상수동,37.547431,126.922946
진화쿵푸마라탕,서울시 마포구 동교동 164-19 2F,3.7,12014.0,21.0,기타 중식,만원-2만원,10:30 - 23:00,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
웍소베러,서울시 마포구 서교동 459-13 원방빌딩 1F,3.7,10165.0,13.0,카페 / 디저트,만원 미만,08:00 - 23:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
정광수의돈까스가게,서울시 마포구 합정동 457-3,3.7,25025.0,41.0,기타 한식,만원 미만,11:30 - 21:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
코리아식당,서울시 마포구 연남동 227-1,3.7,43428.0,40.0,한정식 / 백반 / 정통 한식,만원 미만,월-금: 10:00 - 23:30 토: 10:00 - 00:30,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
마포즉석모밀촌,서울시 마포구 합정동 449-5,3.7,49960.0,22.0,국수 / 면 요리,만원 미만,10:30 - 21:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
카미야,서울시 마포구 서교동 358-39,3.7,22900.0,41.0,정통 일식 / 일반 일식,만원 미만,11:30 - 23:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
난,서울시 마포구 합정동 367-8,3.7,10461.0,16.0,기타 한식,만원 미만,11:00 - 22:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
상암일미락,서울시 마포구 상암동 1493,3.7,29791.0,20.0,고기 요리,2만원-3만원,12:00 - 23:30,서울특별시,마포구,상암동,서울특별시 마포구 상암동,37.570748,126.87984
퐁포네뜨,서울시 마포구 서교동 342-4 두리하우스,3.7,24050.0,36.0,베이커리,만원 미만,10:30 - 22:30,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
수라간,서울시 마포구 연남동 228-56 1F,3.7,17026.0,20.0,한정식 / 백반 / 정통 한식,만원-2만원,11:30 - 21:30,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
라베리타,서울시 마포구 망원동 57-41,3.7,12086.0,17.0,카페 / 디저트,만원 미만,11:00 - 19:00,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
몬스터케이브,서울시 마포구 동교동 176-6,3.7,8470.0,18.0,카페 / 디저트,만원 미만,일-목: 11:00 - 24:00 금-토: 11:00 - 02:00,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
"미스터서왕만두
                                    (홍대점)",서울시 마포구 서교동 327-27 1F,3.7,10577.0,14.0,딤섬 / 만두,만원 미만,11:00 - 22:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
별양꾼,서울시 마포구 연남동 258-16,3.7,8729.0,14.0,고기 요리,만원-2만원,16:00 - 01:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
릴리우드,서울시 마포구 창전동 2-31 104호,3.7,7695.0,10.0,카페 / 디저트,만원 미만,12:00 - 18:00,서울특별시,마포구,창전동,서울특별시 마포구 창전동,37.550966,126.929835
시러스,서울시 마포구 망원동 377-12,3.7,1302.0,7.0,칵테일 / 와인,2만원-3만원,,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
연주방,서울시 마포구 연남동 387-19,3.7,6281.0,14.0,일반 주점,만원-2만원,,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
단고당,"서울시 마포구 망원동 485-9 1,2F",3.7,6088.0,12.0,카페 / 디저트,만원 미만,12:00 - 21:00,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
브론시스,서울시 마포구 연남동 383-23,3.7,10679.0,14.0,카페 / 디저트,만원 미만,13:00 - 22:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
"불이아
                                    (홍대본점)",서울시 마포구 동교동 161-14,3.7,24033.0,33.0,기타 중식,2만원-3만원,11:00 - 23:00,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
연남동느루,서울시 마포구 연남동 260-54,3.7,10452.0,14.0,일반 주점,만원-2만원,일-목: 11:30 - 23:30 금-토: 11:30 - 00:10,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
Silhouette Coffee,서울시 마포구 합정동 358-21,3.7,10253.0,11.0,카페 / 디저트,만원 미만,11:00 - 23:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
"옹달샘
                                    (1호점)",서울시 마포구 서교동 402-3 1F,3.7,52802.0,45.0,닭 / 오리 요리,만원-2만원,11:00 - 22:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
파이인더샵,서울시 마포구 연남동 245-51,3.7,5614.0,6.0,카페 / 디저트,만원 미만,,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
브로스버거,서울시 마포구 서교동 358-96 2F,3.7,15343.0,19.0,브런치 / 버거 / 샌드위치,만원 미만,11:30 - 01:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
"해피치즈스마일
                                    (연남점)",서울시 마포구 연남동 228-59 2F,3.7,2216.0,16.0,기타 한식,만원 미만,,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
건강한찐빵,서울시 마포구 아현동 327-6,3.7,9788.0,11.0,딤섬 / 만두,만원 미만,09:00 - 21:00,서울특별시,마포구,아현동,서울특별시 마포구 아현동,37.554474,126.956308
아야멘,서울시 마포구 동교동 152-27 1F,3.7,644.0,9.0,라멘 / 소바 / 우동,만원-2만원,,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
신수로,서울시 마포구 신수동 288-9 1F,3.7,2387.0,6.0,고기 요리,만원-2만원,월-금: 11:30 - 22:00 토-일: 15:00 - 22:00,서울특별시,마포구,신수동,서울특별시 마포구 신수동,37.548524,126.936813
헬로헬로쑬,서울시 마포구 서교동 331-4,3.7,18274.0,16.0,치킨 / 호프 / 펍,만원 미만,월-금: 19:00 - 24:00 토-일: 19:00 - 02:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
성미골,서울시 마포구 망원동 478-5,3.7,20274.0,18.0,고기 요리,2만원-3만원,16:00 - 23:30,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
만나식당,서울시 마포구 성산동 260-14,3.7,29821.0,17.0,한정식 / 백반 / 정통 한식,만원 미만,11:30 - 22:00,서울특별시,마포구,성산동,서울특별시 마포구 성산동,37.563317,126.91087
연남동그라미,서울시 마포구 연남동 239-5 1F,3.7,5207.0,7.0,카페 / 디저트,만원 미만,11:00 - 20:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
카스테라연구소,서울시 마포구 망원동 403-5 1F,3.7,1772.0,7.0,카페 / 디저트,만원 미만,,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
스몰커피,서울시 마포구 망원동 338-76,3.7,7306.0,17.0,카페 / 디저트,만원 미만,12:00 - 22:00,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
서교주담,서울시 마포구 서교동 397-15,3.7,2044.0,5.0,일반 주점,만원-2만원,,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
초한초마,서울시 마포구 망원동 471-25,3.7,18026.0,16.0,정통 중식 / 일반 중식,만원 미만,10:30 - 21:00,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
히츠지야4.5,서울시 마포구 연남동 229-55,3.7,7445.0,11.0,기타 일식,2만원-3만원,월-목: 17:30 - 03:00 금-일: 17:30 - 05:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
어나더쉐어,서울시 마포구 연남동 390-68 2F,3.7,2552.0,8.0,카페 / 디저트,만원 미만,,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
혼신꼬치,서울시 마포구 동교동 188-2,3.7,2847.0,8.0,이자카야 / 오뎅 / 꼬치,만원-2만원,,서울특별시,마포구,동교동,서울특별시 마포구 동교동,37.55765,126.925663
이석덕생면파스타,서울시 마포구 연남동 453-9,3.7,3265.0,7.0,기타 양식,만원 미만,,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
과자방,서울시 마포구 대흥동 774 1F,3.7,1761.0,6.0,베이커리,만원 미만,12:00 - 19:00,서울특별시,마포구,대흥동,서울특별시 마포구 대흥동,37.549807,126.943177
이츠모,서울시 마포구 서교동 342-16 2F,3.7,4623.0,14.0,라멘 / 소바 / 우동,만원 미만,11:00 - 22:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
올바른김밥,서울시 마포구 연남동 227-15 동진시장,3.7,5244.0,10.0,기타 한식,만원 미만,10:00 - 20:00,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
섭식당,서울시 마포구 망원동 399-39,3.7,9254.0,12.0,정통 일식 / 일반 일식,만원-2만원,,서울특별시,마포구,망원동,서울특별시 마포구 망원동,37.55662,126.903976
치플레,서울시 마포구 연남동 387-10 1F,3.7,1882.0,4.0,베이커리,만원 미만,,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
오롯 로바타,서울시 마포구 공덕동 476 공덕파크자이 202동 1F 5-6호,3.7,6777.0,39.0,정통 일식 / 일반 일식,2만원-3만원,월-금: 11:30 - 23:00 토: 12:00 - 23:00,서울특별시,마포구,공덕동,서울특별시 마포구 공덕동,37.548092,126.954994
부산갈매기,서울시 마포구 도화동 194-18,3.7,18205.0,17.0,고기 요리,만원-2만원,10:30 - 24:00,서울특별시,마포구,도화동,서울특별시 마포구 도화동,37.539758,126.950007
연우김밥,서울시 마포구 상수동 328-1,3.7,11411.0,15.0,기타 한식,만원 미만,월-토: 07:00 - 22:00 일: 08:30 - 20:00,서울특별시,마포구,상수동,서울특별시 마포구 상수동,37.547431,126.922946
서교밥집,서울시 마포구 서교동 465-11,3.7,11607.0,18.0,기타 한식,만원 미만,00:00 - 24:00,서울특별시,마포구,서교동,서울특별시 마포구 서교동,37.553838,126.918765
대루커피,서울시 마포구 합정동 428-4,3.7,7112.0,10.0,카페 / 디저트,만원 미만,월: 11:00 - 18:00 수-일: 11:00 - 22:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
미츠루,서울시 마포구 연남동 387-4 B 102호,3.7,626.0,8.0,정통 일식 / 일반 일식,만원 미만,,서울특별시,마포구,연남동,서울특별시 마포구 연남동,37.563027,126.921519
옹달샘 합정감자탕,서울시 마포구 합정동 364-25,3.7,7635.0,10.0,탕 / 찌개 / 전골,만원-2만원,11:00 - 23:00,서울특별시,마포구,합정동,서울특별시 마포구 합정동,37.547027,126.909029
