title,location,estimation,viewCount,reviewCount
스시선수,서울시 강남구 신사동 651-16 호림아트센터 2빌딩,4.3,268676.0,95.0
쟝블랑제리,서울시 관악구 봉천동 1660-7,4.3,221018.0,338.0
옥동식,서울시 마포구 서교동 385-6,4.3,272716.0,248.0
"부타이
                                    (1막)",서울시 강남구 대치동 956-6 B1,4.3,148770.0,171.0
스시고,서울시 서초구 반포동 94-10,4.3,171727.0,68.0
삼창교자,서울시 강남구 신사동 517-34 1F,4.3,88950.0,111.0
보타르가,서울시 강남구 신사동 644 1F,4.3,78296.0,62.0
"버터밀크
                                    (본점)",서울시 마포구 창전동 6-131,4.3,295286.0,225.0
뜨락,서울시 강남구 청담동 130-13,4.3,94903.0,66.0
수타우동겐,경기도 성남시 분당구 야탑동 503,4.3,209558.0,233.0
빠오즈푸,서울시 광진구 군자동 361-32,4.3,226905.0,197.0
"미스터서왕만두
                                    (이대점)",서울시 서대문구 대현동 27-20 가이아오피스텔,4.3,293388.0,297.0
"정돈
                                    (강남점)",서울시 강남구 역삼동 601-29 1F,4.3,313460.0,232.0
스시 나미키,서울시 강남구 논현동 241-1 강남파라곤 S동 1F 103호,4.3,161893.0,46.0
"스시조
                                    (서울 웨스틴조선호텔)",서울시 중구 소공동 87-1 서울 웨스틴조선호텔 20F,4.3,127512.0,51.0
"칸다소바
                                    (경복궁점)",서울시 종로구 체부동 28-2 1F,4.3,194624.0,209.0
"임병주산동칼국수 
                                    (본점)",서울시 서초구 서초동 1365,4.3,205412.0,241.0
정인면옥,서울시 영등포구 여의도동 13-1 기독교침례회총회빌딩 1F,4.3,158959.0,205.0
나카지마고에몽,서울시 영등포구 영등포동7가 203 아크로타워스퀘어 상가동 B1 39호,4.3,102176.0,28.0
"능라도
                                    (강남점)",서울시 강남구 삼성동 151-7 싹아트센터 1F,4.3,77734.0,151.0
모찌방,서울시 강남구 대치동 905-21,4.3,112112.0,83.0
카사블랑카,서울시 용산구 용산동2가 44-7,4.3,238801.0,273.0
필동면옥,서울시 중구 필동3가 1-5,4.3,113289.0,263.0
"백년옥 
                                    (본점)",서울시 서초구 서초동 1450-6,4.3,247788.0,232.0
이다,서울시 종로구 권농동 141-5,4.3,53273.0,71.0
플랜트,서울시 용산구 이태원동 130-43 2F,4.3,143565.0,126.0
파이프그라운드,서울시 용산구 한남동 727-21 B1,4.3,101387.0,134.0
옥돌현옥,서울시 송파구 가락동 19-7,4.3,24065.0,69.0
한림돈가,서울시 서대문구 창천동 52-124 1F,4.3,174258.0,124.0
라망시크레,서울시 중구 회현동1가 210 레스케이프 호텔 26F,4.3,33949.0,30.0
사랑방칼국수,서울시 중구 충무로3가 23-1,4.3,286047.0,209.0
"봉피양
                                    (방이점)",서울시 송파구 방이동 205-8,4.3,140545.0,163.0
홍명,서울시 강남구 논현동 37-9 미현빌딩 1F,4.3,158603.0,125.0
스시사카우,서울시 강남구 신사동 627-27 B1,4.3,25628.0,30.0
"유유안
                                    (포시즌스호텔 서울)",서울시 종로구 당주동 30 포시즌스호텔 서울 11F,4.3,153157.0,52.0
오린지,서울시 송파구 송파동 30-7,4.3,72763.0,102.0
모로코코 카페,서울시 용산구 용산동2가 45-9,4.3,122519.0,100.0
묵전,서울시 강남구 신사동 645-11,4.3,265972.0,167.0
제이엘 디저트바,서울시 용산구 한남동 744-34,4.3,41246.0,76.0
미엔아이,서울시 송파구 송파동 55 1F,4.3,138962.0,130.0
이이요,서울시 광진구 능동 225-1,4.3,177803.0,146.0
에그앤플라워,서울시 용산구 용산동2가 1-549 2F,4.3,55362.0,53.0
스시 시미즈,서울시 강남구 신사동 631-18 B1,4.3,71251.0,28.0
오근내 닭갈비,서울시 용산구 한강로3가 40-90,4.3,137572.0,160.0
비스트로 루틴,서울시 용산구 한남동 684-106 1F,4.3,226283.0,120.0
우마담,서울시 마포구 서교동 396-46 2F,4.3,206887.0,31.0
연교,서울시 마포구 연남동 383-95 1F,4.3,60309.0,84.0
맘맘테이블,서울시 서대문구 창천동 13-13,4.3,149090.0,184.0
진진,서울시 마포구 서교동 469-67 1F,4.3,112115.0,96.0
"멘야하나비
                                    (신사점)",서울시 서초구 잠원동 10-44,4.3,124791.0,153.0
메종드라카테고리,서울시 강남구 청담동 85 송은아트스페이스,4.3,154025.0,106.0
어반플랜트,서울시 마포구 합정동 363-28,4.3,91842.0,92.0
청류벽,서울시 서초구 서초동 1327-29 105호,4.3,115464.0,77.0
선데이버거클럽,서울시 강남구 신사동 642-8 201호,4.3,26027.0,63.0
초원,서울시 용산구 남영동 80-4,4.3,50194.0,55.0
황평집닭곰탕,서울시 중구 인현동2가 135-13,4.3,111255.0,94.0
야끼소바니주마루,서울시 송파구 송파동 13-18 1F,4.3,119523.0,109.0
로컬릿,서울시 성동구 옥수동 201-1 2F,4.3,68552.0,50.0
양키스 버거&피자,서울시 영등포구 문래동3가 58-75,4.3,105216.0,108.0
아루히,서울시 영등포구 여의도동 35-5 2F,4.3,95581.0,34.0
"모터시티
                                    (역삼점)",서울시 강남구 역삼동 736-1 아크플레이스 어반스코트 1F,4.3,114540.0,115.0
비아 메렝게,서울시 서대문구 창천동 45-9 1F,4.3,168653.0,121.0
삼청동수제비,서울시 종로구 삼청동 99,4.3,94819.0,275.0
마일스톤커피,서울시 강남구 신사동 554-4,4.3,85027.0,115.0
스시이마,서울시 은평구 역촌동 9-60 1F,4.3,96223.0,29.0
스시쇼우,서울시 서초구 반포동 94-17 2F,4.3,28606.0,25.0
스시다원,서울시 송파구 삼전동 4 1F,4.3,13586.0,23.0
"테일러커피
                                    (서교점)",서울시 마포구 서교동 338-2 소로몰,4.3,106623.0,163.0
호루몬,서울시 강남구 신사동 631-17 2F,4.3,53054.0,41.0
광화문국밥,서울시 중구 정동 1-48,4.3,127462.0,128.0
"르빵
                                    (명동성당점)",서울시 중구 명동2가 1-1,4.3,203344.0,104.0
또순이네,서울시 영등포구 양평동4가 81,4.3,132324.0,114.0
"대한옥
                                    (1호점)",서울시 영등포구 영등포동2가 221-1,4.3,129090.0,104.0
코끼리베이글,서울시 영등포구 양평동3가 69,4.3,62934.0,101.0
"동경산책
                                    (샤로수길점)",서울시 관악구 봉천동 1604-8 2F,4.3,116647.0,111.0
"오월의종
                                    (타임스퀘어점)",서울시 영등포구 영등포동4가 442,4.3,121688.0,121.0
"나인스게이트
                                    (서울 웨스틴조선호텔)",서울시 중구 소공동 87-1 서울 웨스틴조선호텔 LF,4.3,164805.0,47.0
"바다회사랑
                                    (1호점)",서울시 마포구 연남동 566-8,4.3,283684.0,168.0
고른햇살,서울시 성북구 안암동5가 101-28,4.3,251454.0,271.0
"플레이버즈
                                    (JW메리어트 호텔 서울)",서울시 서초구 반포동 19-3 JW메리어트 호텔 서울 2F,4.3,82746.0,39.0
"베이크
                                    (신세계백화점강남점)",서울시 서초구 반포동 19-3 신세계백화점 강남점 B1,4.3,175705.0,177.0
일무레또,서울시 강남구 신사동 556-12,4.3,81786.0,35.0
"앤트러사이트
                                    (서교점)",서울시 마포구 서교동 475-22,4.3,42681.0,69.0
"아키라백
                                    (포시즌스호텔 서울)",서울시 종로구 당주동 30 포시즌스호텔 서울 12F,4.3,60900.0,32.0
"오월의종
                                    (한남점)",서울시 용산구 한남동 743-8,4.3,149765.0,195.0
치즈룸,서울시 강남구 신사동 603 안다즈호텔 B1 112호,4.3,65601.0,63.0
스시인,서울시 강남구 신사동 645-28 3F,4.3,54371.0,24.0
고료리 켄,서울시 강남구 신사동 631-28 2F,4.3,95562.0,22.0
"고트델리
                                    (문래점)",서울시 영등포구 문래동2가 56-2 2F,4.3,33309.0,42.0
쁠로13,서울시 강남구 논현동 13-2 1F,4.3,88443.0,81.0
가양칼국수버섯매운탕,서울시 영등포구 여의도동 43-3 홍우빌딩 B1,4.3,198217.0,171.0
창신육회,서울시 종로구 종로4가 165-3,4.3,149342.0,153.0
창신육회,서울시 종로구 종로4가 165-3,4.3,149343.0,153.0
미가양고기,경기도 용인시 수지구 풍덕천동 724-3,4.3,105412.0,88.0
카라멘야,서울시 서대문구 창천동 53-97 1F,4.3,65847.0,113.0
보타이,서울시 강동구 성내동 111-55 한스빌딩 1F,4.3,127347.0,85.0
쎄쎄종,서울시 강남구 논현동 99-21 주영빌딩 1F,4.3,60920.0,58.0
"형제상회
                                    (노량진본점)",서울시 동작구 노량진동 334 노량진수산시장 1F 활어-172,4.3,447658.0,123.0
"은화계
                                    (신당점)",서울시 중구 신당동 248-2 금성빌딩 1F,4.3,61273.0,49.0
"모터시티
                                    (잠실점)",서울시 송파구 송파동 42-6 2F,4.3,171559.0,93.0
"하이디라오
                                    (서초지점)",서울시 서초구 서초동 1303-37 W-TOWER 2F,4.3,210986.0,130.0
"대흥양다리바베큐
                                    (건대점)",서울시 광진구 자양동 6-20 1F,4.3,121608.0,60.0
봇타야산,서울시 서초구 방배동 751-1 배원빌딩 2F,4.3,70063.0,22.0
볼라레,서울시 서초구 반포동 107-2,4.3,100057.0,94.0
한냄비,서울시 용산구 한남동 631-17,4.3,135830.0,77.0
"봉산옥
                                    (서초동점)",서울시 서초구 서초동 1451-9 조강빌딩,4.3,198074.0,121.0
"테판
                                    (그랜드하얏트 서울)",서울시 용산구 한남동 747-7 그랜드하얏트 서울 호텔,4.3,26901.0,22.0
까이식당,서울시 서대문구 대현동 53-10  1F,4.3,184125.0,143.0
월래순교자관,서울시 구로구 가리봉동 127-5,4.3,75177.0,66.0
"야스노야지로
                                    (압구정점)",서울시 강남구 신사동 569-25 1F,4.3,35418.0,36.0
루트에브리데이,서울시 용산구 한남동 741-19 2F,4.3,130013.0,92.0
몽크스부처,서울시 용산구 한남동 683-126 3-4F,4.3,166093.0,50.0
한남작업실,서울시 용산구 한남동 745-2,4.3,69570.0,65.0
Restaurant RIPE,서울시 강남구 삼성동 169-8 9F,4.3,160791.0,16.0
스시코야,서울시 동대문구 답십리동 542-1 1F,4.3,14377.0,13.0
온천집,서울시 종로구 익선동 128-3,4.3,76482.0,56.0
멘텐 (휴업중),서울시 중구 충무로2가 12-3 동북빌딩 1F,4.3,132546.0,95.0
마테오견문록,서울시 성동구 금호동4가 235,4.3,43707.0,33.0
조연탄,서울시 강서구 화곡동 782-12,4.3,107828.0,67.0
헴라갓,서울 강남구 역삼동 741-47,4.3,63430.0,39.0
"제스티살룬
                                    (성수점)",서울시 성동구 성수동1가 668-30 1F,4.3,49178.0,85.0
스시오마주,서울시 강남구 신사동 540-19 B1 102호,4.3,14234.0,18.0
솔밤,서울시 강남구 신사동 629-38 4F,4.3,15245.0,11.0
부첼리하우스,서울시 용산구 한남동 1-90,4.3,56807.0,33.0
"하동관
                                    (코엑스몰 직영점)",서울시 강남구 삼성동 159 코엑스몰 B1 J101호 ,4.3,189874.0,185.0
"땅코참숯구이
                                    (역삼점)",서울시 강남구 역삼동 835,4.3,65250.0,58.0
하레,서울시 서초구 서초동 1697-11 1F,4.3,114119.0,53.0
"큐뮬러스
                                    (강남점)",서울시 서초구 서초동 1339-9 1F,4.3,61833.0,52.0
신사약방,서울시 서초구 잠원동 26-12 1F,4.3,13420.0,19.0
스시다온,서울시 성북구 석관동 133-95 1F,4.3,13853.0,17.0
"세시셀라
                                    (판교 아브뉴프랑점)",경기도 성남시 분당구 삼평동 740 아브뉴프랑 1F 125호,4.3,134531.0,137.0
Meatique,서울시 용산구 원효로1가 121-76 미트랩 2F,4.3,88734.0,19.0
로스트앤파운드,서울시 중구 초동 17-2 2F 202호,4.3,32023.0,30.0
"이도곰탕
                                    (본점)",서울시 강남구 역삼동 671-17,4.3,121221.0,126.0
페니힐스커피스테이션,서울시 동작구 사당동 1042-13 1F,4.3,124833.0,105.0
"도림
                                    (롯데호텔서울)",서울시 중구 소공동 1 롯데호텔서울 본관 37F,4.3,125566.0,34.0
호루몬규상,서울시 강남구 논현동 98-12 다동 103호,4.3,26184.0,25.0
화이트와인개러지,서울시 강남구 청담동 12-15 B1,4.3,21250.0,17.0
"삼원가든 
                                    (본점)",서울시 강남구 신사동 623-5,4.3,46693.0,69.0
모노로그,서울시 강남구 논현동 10-7,4.3,33210.0,19.0
뚝배기집,서울시 종로구 관철동 5-1,4.3,354295.0,145.0
올라아보,서울시 동작구 사당동 147-29 이수자이 116호,4.3,116906.0,82.0
"디라이프스타일키친
                                    (광화문점)",서울시 중구 태평로1가 84 서울파이낸스센터 B1 101호,4.3,74487.0,49.0
이누식당,서울시 서초구 방배동 850-31,4.3,98271.0,49.0
신양로스터스,서울시 송파구 송파동 48-15,4.3,35383.0,38.0
엘레나영,서울시 강남구 청담동 121-52,4.3,7782.0,16.0
광화문뚝감,서울시 종로구 당주동 128-14,4.3,145473.0,118.0
"다운타우너
                                    (안국점)",서울시 종로구 재동 85-3 1F,4.3,47161.0,85.0
만동제과,서울시 서대문구 창천동 448,4.3,38865.0,61.0
함반,서울시 마포구 합정동 393-11 1F,4.3,17616.0,28.0
라이라이켄,서울시 관악구 봉천동 851-14,4.3,56764.0,77.0
트로이카,서울시 용산구 이태원동 72-32 5F,4.3,26257.0,33.0
푸드더즈매터,서울시 서초구 반포동 97-5 1F,4.3,26308.0,27.0
반창고,서울시 용산구 이태원동 224-1 B1,4.3,35223.0,21.0
"바다회사랑
                                    (2호점)",서울시 마포구 서교동 461-25,4.3,103384.0,85.0
"우동카덴
                                    (연희점)",서울시 서대문구 연희동 81-1 거화빌딩 1F,4.3,51898.0,85.0
부민옥,서울시 중구 다동 177-2,4.3,136955.0,71.0
우정양곱창,서울시 강남구 논현동 67-11 1F,4.3,54147.0,40.0
델픽,서울시 종로구 계동 133-6,4.3,16945.0,33.0
"금고깃집
                                    (마곡본점)","서울시 강서구 마곡동 772-8 109호, 203-205호",4.3,32677.0,33.0
더라운드,서울시 강남구 청담동 3-16 1F,4.3,81998.0,32.0
몰타참치,서울시 강남구 대치동 891-46,4.3,117255.0,46.0
무드서울,서울시 서초구 반포동 650 솔빛섬 1-2F,4.3,10808.0,16.0
헬무트커피로스터스,서울시 서초구 방배동 453-22,4.3,29561.0,49.0
조용한저녁,서울시 마포구 창전동 2-31,4.3,70298.0,44.0
천년식향,서울시 서초구 서초동 1443-4 3F,4.3,45285.0,18.0
"하얼빈양꼬치
                                    (잠실본점)",서울시 송파구 잠실동 207-17 1F,4.3,133081.0,47.0
네기스키야키,서울시 강남구 신사동 603 B1,4.3,52133.0,21.0
계류관,서울시 중구 황학동 717 102-103호,4.3,23743.0,28.0
우라만,서울시 용산구 이태원동 261-41 1F,4.3,162582.0,16.0
"양식당더램키친
                                    (2호점)",서울시 강남구 신사동 529-6,4.3,137135.0,68.0
데일리픽스,서울시 강남구 역삼동 823-16 102호,4.3,8298.0,28.0
통의동 국빈관,서울시 종로구 통의동 38 1F,4.3,47297.0,26.0
양인환대,서울시 용산구 한강로2가 143-1 101호,4.3,46295.0,28.0
라꾸긴,서울시 구로구 구로동 98-4,4.3,39404.0,23.0
컨플릭트 스토어,서울시 강남구 신사동 543,4.3,49334.0,59.0
비플레이트 바이 브라운브레드,서울시 강남구 도곡동 456-7,4.3,158243.0,75.0
조대포,서울시 용산구 남영동 82-3,4.3,46543.0,72.0
나루토 오모테나시,서울시 마포구 서교동 399-6 11F,4.3,5168.0,13.0
육성회비,서울시 광진구 화양동 37-93 1F,4.3,93575.0,61.0
다피타,서울시 서초구 서초동 1487-3,4.3,71547.0,52.0
옥기린,서울시 송파구 잠실동 192-1 1F,4.3,43604.0,19.0
하니칼국수,서울시 중구 흥인동 38,4.3,17817.0,51.0
우리바다수산,서울시 마포구 성산동 649-5,4.3,57480.0,44.0
"신동궁감자탕뼈숯불구이
                                    (선릉직영점)",서울시 강남구 대치동 890-44,4.3,63480.0,90.0
할머니포장마차멸치국수,서울시 송파구 방이동 49-5 올림픽파크촌,4.3,109407.0,60.0
유용욱바베큐연구소,서울시 용산구 남영동 28-11 남영아케이드,4.3,53449.0,10.0
고급오복수산,서울시 강남구 신사동 603 안다즈호텔 B1,4.3,61256.0,53.0
어쩌다산책,서울시 종로구 동숭동 1-83 B1,4.3,78962.0,50.0
크래프티,서울시 관악구 봉천동 1625-16 2F,4.3,14971.0,20.0
아우프글렛,서울시 성동구 금호동1가 1801-4 1F,4.3,33301.0,63.0
스기타마,서울시 강남구 청담동 7-27 101호,4.3,49891.0,18.0
유원설렁탕,서울시 송파구 삼전동 3-3 금화빌딩,4.3,33775.0,36.0
"화목순대국전문
                                    (광화문 1호점)",서울시 종로구 당주동 40,4.3,88727.0,97.0
제일곱창,서울시 성동구 홍익동 131-1,4.3,59798.0,53.0
"한성칼국수
                                    (논현 본점)",서울시 강남구 논현동 98-12 청호상가빌딩 가동 2F,4.3,36702.0,50.0
레스토랑 알렌,서울시 강남구 역삼동 676 EAST E205호,4.3,10643.0,10.0
"뎁짜이
                                    (대학로점)",서울시 종로구 명륜4가 170-2,4.3,92367.0,75.0
반타이,서울시 종로구 재동 94-1,4.3,66590.0,49.0
PPS,서울시 용산구 한강로2가 86-1,4.3,19919.0,34.0
경평면옥,서울시 강남구 삼성동 152 윤빈빌딩 2F,4.3,21491.0,26.0
알고기,서울시 강남구 청담동 80-17,4.3,63927.0,22.0
이찌이스시,서울시 종로구 내수동 74 B1 114호,4.3,29163.0,18.0
에브리띵베이글,서울시 서대문구 연희동 130-2 1F,4.3,25527.0,45.0
"위트앤미트
                                    (강남점)",서울시 강남구 역삼동 616-4 1F,4.3,46541.0,32.0
혼고기,서울시 중구 신당동 397-4,4.3,9528.0,7.0
육화식당,서울시 송파구 방이동 70 유성빌딩,4.3,37048.0,33.0
라오빠빠,서울시 송파구 가락동 18-5 1F,4.3,22468.0,32.0
냠냠물고기,서울시 송파구 가락동 74-5,4.3,33915.0,22.0
신세계떡볶이,서울시 중구 명동1가 10-5,4.3,86072.0,60.0
미방,경기도 성남시 분당구 정자동 17-1,4.3,101706.0,62.0
차차 티클럽,서울시 종로구 창신동 461-2,4.3,18741.0,22.0
안동반점,서울시 성북구 보문동1가 53,4.3,24376.0,36.0
렁팡스,서울시 종로구 신문로2가 1-102 3F,4.3,1706.0,10.0
"르프리크
                                    (더현대서울점)",서울시 영등포구 여의도동 22 더현대서울 B1,4.3,35621.0,56.0
학술적연구소,서울시 종로구 숭인동 1139 1F,4.3,41169.0,38.0
REVEAT,서울시 용산구 한남동 60-76 1F,4.3,67834.0,17.0
"곰바위
                                    (본점)",서울시 강남구 삼성동 76-10,4.3,109934.0,45.0
"이남장
                                    (을지로 본점)",서울시 중구 을지로2가 101-32,4.3,51088.0,37.0
뀌쏭82,서울시 강남구 도곡동 453-16 아성빌딩 1F,4.3,69221.0,34.0
"빠오즈푸
                                    (서울숲직영점)",서울시 성동구 성수동1가 656-1082 1F,4.3,53741.0,39.0
영동설렁탕,서울시 서초구 잠원동 10-53,4.3,40167.0,70.0
줘마양다리구이,서울시 영등포구 대림동 1056-7,4.3,79000.0,44.0
"덕후선생
                                    (광화문디타워점)",서울시 종로구 청진동 246 D타워 리플레이스광화문 4F,4.3,33766.0,25.0
양송이식당,서울시 마포구 신수동 404-2 1F,4.3,19018.0,23.0
벱,서울시 성동구 성수동2가 321-21,4.3,47653.0,46.0
"페닌슐라
                                    (롯데호텔서울)",서울시 중구 소공동 1 롯데호텔서울 본관 1F,4.3,18223.0,21.0
"차만다
                                    (도곡점)",서울시 강남구 도곡동 412-8,4.3,14223.0,19.0
패딩턴,서울시 성동구 금호동3가 225,4.3,11181.0,12.0
서울다이닝,서울시 중구 장충동2가 190-10 Welcomm City,4.3,26193.0,16.0
리틀넥 한남,서울시 용산구 한남동 727-21 1F,4.3,43306.0,41.0
팔백집,서울시 성북구 동선동2가 172 1F,4.3,55344.0,38.0
오근내2닭갈비,서울시 용산구 한강로3가 40-9 용일빌딩,4.3,26581.0,56.0
애호락,서울시 종로구 계동 107-1 2F,4.3,21776.0,23.0
베이커리무이,서울시 용산구 원효로1가 28-1 1F,4.3,8294.0,17.0
안덕,서울시 종로구 옥인동 19-53 1F,4.3,9785.0,17.0
"아티장베이커스
                                    (한남점)",서울시 용산구 한남동 30-3 1F,4.3,96804.0,61.0
길상양꼬치,서울시 서대문구 창천동 57-34,4.3,64931.0,54.0
돈멜,경기도 성남시 분당구 정자동 66-16 1F,4.3,38206.0,37.0
스시이젠,서울시 용산구 한강로2가 422 래미안용산 더 센트럴 B2 247호,4.3,11427.0,9.0
"브루클린더버거조인트
                                    (여의도점)",서울시 영등포구 여의도동 23-10 삼성생명빌딩 1F 2호,4.3,56688.0,43.0
사녹,서울시 서초구 잠원동 18-3,4.3,42132.0,21.0
소울다이닝,서울시 용산구 용산동2가 1-549 바나힐 B1,4.3,9828.0,12.0
호별관,서울시 강남구 논현동 233-4 1F,4.3,18143.0,17.0
"파스텔커피웍스
                                    (본점)",서울시 마포구 합정동 371-18,4.3,14509.0,17.0
"스시사쿠
                                    (송도점)",인천시 연수구 송도동 174-1 119호,4.3,50969.0,27.0
오리에,서울시 서초구 방배동 876-37 1F,4.3,26524.0,22.0
원기옥,서울시 성동구 성수동2가 280 성수SK1CENTER 109호,4.3,28017.0,13.0
"폴앤폴리나
                                    (여의도점)",서울시 영등포구 여의도동 37 아일렉스상가 1F,4.3,138283.0,103.0
도트블랭킷,서울시 종로구 안국동 83,4.3,49785.0,40.0
7th Door,서울시 강남구 청담동 69-5 4F,4.3,14459.0,7.0
구찌 오스테리아 서울,서울시 용산구 한남동 737-24,4.3,6865.0,5.0
노브13,서울시 종로구 체부동 18-9 1F,4.3,52435.0,28.0
애즈라이크,서울시 종로구 통의동 7-33 1F,4.3,22286.0,24.0
B3713,서울시 강남구 청담동 37-13,4.3,9477.0,10.0
어제의 카레,서울시 용산구 보광동 273-2 1F,4.3,28957.0,39.0
"담산
                                    (신촌본점)",서울시 서대문구 창천동 72-5 1F,4.3,92320.0,54.0
"램랜드
                                    (본점)",서울시 마포구 용강동 494-32,4.3,50047.0,34.0
라비앙코코,서울시 용산구 이태원동 455-23 1F,4.3,17093.0,19.0
끌라시끄,서울시 용산구 보광동 265-255,4.3,9871.0,16.0
사카바게라게라,서울시 송파구 삼전동 6-8,4.3,10148.0,15.0
정정,서울시 마포구 대흥동 466-5,4.3,15902.0,23.0
퀴진라끌레,서울시 종로구 통인동 135-2,4.3,26674.0,21.0
더리얼치즈버거,서울시 마포구 서교동 330-3 1F,4.3,18921.0,26.0
독도수산,서울시 동작구 노량진동 334 노량진수산시장 신관 1F 활어2-4호,4.3,35003.0,25.0
대련집,서울시 종로구 관수동 163,4.3,39712.0,34.0
"오리지널팬케이크하우스
                                    (도곡점)",서울시 강남구 도곡동 174-3 1F,4.3,106804.0,30.0
김씨마구로,서울시 동작구 노량진동 13-6 노량진수산물도매시장 신시장 2F,4.3,81610.0,28.0
"고트델리
                                    (서촌점)",서울시 종로구 누하동 100 1F,4.3,18211.0,30.0
봉쥬르스고이,서울시 용산구 이태원동 225-170 B1,4.3,5446.0,14.0
"카츠8
                                    (강남점)",서울시 서초구 서초동 1320-10 삼선전자 서초사옥 B1,4.3,50044.0,40.0
히타토제면소,서울시 종로구 통인동 159 1F,4.3,50505.0,37.0
아키야라멘,서울시 마포구 합정동 368-51 1F,4.3,15991.0,25.0
코블러,서울시 종로구 내자동 157,4.3,44375.0,39.0
라쿠엔,서울시 종로구 낙원동 6 1F,4.3,3479.0,9.0
더진미평냉,서울시 서초구 서초동 1623-3 피앤디 솔로빌 B2,4.3,12542.0,30.0
명성횟집,부산시 동구 수정동 207-20,4.3,103188.0,31.0
쵸리상경,서울시 성동구 성수동1가 668-79 2F,4.3,66952.0,28.0
녹원쌈밥,서울시 서대문구 연희동 82-3,4.3,104386.0,56.0
촛불1978,서울시 중구 예장동 8-38,4.3,48150.0,31.0
누랑즈뉘,서울시 용산구 이태원동 375-1,4.3,72102.0,20.0
정든그릇,서울시 마포구 대흥동 325-13 1F 101호,4.3,6800.0,15.0
"란주쿠
                                    (삼성점)",서울시 강남구 삼성동 149-24 예논빌딩,4.3,26200.0,20.0
우노네,서울시 마포구 상암동 13-15 1F,4.3,13853.0,14.0
이박사의 신동막걸리,서울시 마포구 용강동 494-41 2F,4.3,24848.0,12.0
송파감자국,서울시 송파구 석촌동 273 영신빌딩 1F,4.3,56483.0,51.0
영미김밥,서울시 서대문구 대현동 110-7 1F,4.3,73929.0,53.0
개성철렵,서울시 종로구 삼청동 28-19 RH타운 1F,4.3,4327.0,12.0
진미한우곱창,서울시 강동구 길동 381-11,4.3,81270.0,31.0
"마이니치라멘
                                    (2호점)",서울시 강남구 삼성동 40-13 1F,4.3,18399.0,25.0
부토,서울시 용산구 한남동 729-91 2F,4.3,146412.0,17.0
가네끼스시,서울시 동작구 신대방동 395-69 보라매아카데미타워 2F,4.3,40975.0,15.0
"송화산시도삭면
                                    (분점)",서울시 광진구 자양동 6-63,4.3,16590.0,29.0
모노톤베이크하우스,경기도 성남시 분당구 정자동 86-6 1F,4.3,50837.0,28.0
동락,서울시 송파구 가락동 8-1 101호,4.3,15740.0,20.0
스시우토,서울시 서초구 방배동 797-8 3F,4.3,6172.0,7.0
칸다소바,서울시 마포구 상수동 91-3,4.3,24339.0,53.0
청화집,충청남도 천안시 동남구 병천면 병천리 167-6,4.3,111104.0,38.0
국일따로국밥,대구시 중구 전동 7-1,4.3,51829.0,37.0
명월집,경기도 가평군 청평면 청평리 714-4,4.3,96796.0,22.0
페스카,서울시 은평구 대조동 199-18 1F,4.3,5541.0,18.0
델리노쉬,서울시 종로구 통인동 147-4 1F,4.3,14581.0,14.0
세림,서울시 중구 다동 175,4.3,15653.0,13.0
파이브브루잉,서울시 서초구 방배동 876-31,4.3,2192.0,11.0
우이락,서울시 마포구 망원동 411-21 망원시장 내,4.3,27442.0,30.0
라까예,서울시 중구 황학동 458,4.3,4195.0,10.0
성북동집,서울시 성북구 성북동 91,4.3,69807.0,41.0
영동소금구이,서울시 강남구 논현동 163 1F,4.3,72262.0,28.0
레스토랑덱스터,서울시 강남구 청담동 12-12 B1,4.3,23838.0,22.0
페스타바이민구,서울시 중구 장충동2가 201,4.3,28274.0,15.0
청송산오징어,서울시 관악구 남현동 1065-1 경도빌딩,4.3,77107.0,36.0
미트로칼,서울시 용산구 한남동 96-3 신성미소시티 1동 107-2호,4.3,15811.0,19.0
산청숯불가든,서울시 강서구 마곡동 791-9 102-108호,4.3,2212.0,12.0
을지로양대장,서울시 중구 을지로3가 348-4 2F,4.3,56822.0,18.0
"효도치킨
                                    (한남점)",서울시 용산구 한남동 686-63,4.3,28412.0,28.0
야키토리초리,서울시 강남구 신사동 662-16 101호,4.3,1967.0,6.0
"챔프커피
                                    (현대백화점 무역센터점)",서울시 강남구 삼성동 159-7 현대백화점 무역센터점 B1,4.3,52986.0,38.0
"우동가조쿠
                                    (성수점)",서울시 성동구 성수동2가 301-53,4.3,14152.0,31.0
탄산바,서울시 용산구 한남동 743-38,4.3,16303.0,18.0
"르와조
                                    (역삼)",서울시 강남구 역삼동 640-21 1F,4.3,6325.0,18.0
보보식당,서울시 강남구 신사동 640-2 103호,4.3,9425.0,11.0
테이스티버거,서울시 마포구 상수동 317-2 행운빌딩 1F,4.3,37833.0,37.0
키헤이커피,서울시 강남구 삼성동 119-17 재정빌딩 1F 101호,4.3,10230.0,21.0
야경,서울시 마포구 연남동 226-22 101호,4.3,63947.0,27.0
히노야마,서울시 양천구 신정동 321-6 센트럴프라자 119호,4.3,21663.0,25.0
"제주도그릴특상
                                    (본점)",서울시 은평구 녹번동 161-5 1F,4.3,14768.0,19.0
갓포마코토,서울시 강남구 신사동 635-4 2F,4.3,21731.0,17.0
파인앤코,서울시 강남구 신사동 657 B1,4.3,13589.0,15.0
물고기주택,서울시 용산구 한강로2가 87-8,4.3,43565.0,24.0
